Id,closnesscentrality,betweenesscentrality,Degree,eigencentrality,shellIndex
19709,0.206583,13808.492869,6,0.000929,4
7628,0.187924,0,1,0.000285,1
5071,0.232521,12408.21345,14,0.006823,8
14001,0.238504,26333.418668,13,0.004948,9
7801,0.228337,8414.256893,19,0.009187,10
9168,0.203205,377.158115,6,0.001351,6
8182,0.231113,43152.274855,14,0.013908,9
10074,0.229702,3187.943246,7,0.00774,7
6842,0.235063,44673.588777,21,0.004738,9
7415,0.210158,26776.270241,8,0.001698,6
13040,0.210187,1696.957376,6,0.001395,6
6168,0.226167,13723.465698,8,0.00227,7
2283,0.200251,77.828286,2,0.000341,2
15974,0.235865,3507.199429,10,0.030064,9
1227,0.209039,1615.533227,11,0.003322,8
16035,0.233228,76575.912351,36,0.010686,21
10363,0.207702,395.914169,8,0.002698,7
12118,0.195457,0,3,0.000836,3
5764,0.232077,13345.189594,33,0.010437,21
20991,0.195502,4.218057,6,0.001627,5
13830,0.216323,357.014814,3,0.001767,3
19245,0.253286,108339.078978,19,0.0087,9
9068,0.241592,13942.252717,6,0.016687,5
4565,0.190541,447.763302,2,0.000332,2
7844,0.240681,25906.434852,6,0.003526,5
2998,0.203156,3226.169536,4,0.000594,3
12953,0.243886,70618.57859,9,0.004724,6
1229,0.187983,0,4,0.000479,4
11618,0.187983,0,4,0.000479,4
10942,0.187983,0,4,0.000479,4
10367,0.187983,0,4,0.000479,4
18896,0.188265,0,2,0.000259,2
19456,0.203788,126916.334279,6,0.000807,3
18383,0.197316,865.115734,2,0.000332,2
17661,0.181037,2969.22424,3,0.000569,2
1232,0.175457,0,1,0.00011,1
13644,0.212791,79262.64201,4,0.001018,2
1233,0.201438,10856.735838,3,0.000735,3
8174,0.202648,54852.072862,6,0.001162,3
22082,0.178959,32489.256134,11,0.001245,5
17477,0.213436,8525.358421,15,0.004591,11
16269,0.203627,151.412462,7,0.001148,6
14283,0.203614,127.620358,6,0.001003,6
14088,0.211165,2891.062537,10,0.002242,8
1237,0.1935,119.385833,10,0.001823,9
10669,0.20844,5187.867245,13,0.002274,9
1238,0.162371,0,1,0.000105,1
14514,0.193844,22538.230956,3,0.000621,2
1239,0.223212,1435.20941,5,0.001704,5
12217,0.217881,1479.74358,5,0.00173,5
1240,0.216214,42.243971,3,0.002003,3
15803,0.218898,1891.806566,3,0.001032,3
1704,0.185939,0,1,0.000132,1
1407,0.194658,24415.739251,4,0.0005,4
15367,0.22232,51307.911975,12,0.002862,7
21118,0.221219,36141.849049,12,0.00196,6
3944,0.179728,0,1,0.000123,1
5560,0.219105,78782.839913,8,0.001427,5
1243,0.24815,14036.418554,51,0.04785,33
8255,0.247617,7015.418012,47,0.041088,32
6351,0.229704,838.209657,9,0.008223,7
1367,0.24993,104565.815038,27,0.014983,17
19117,0.232019,13303.791409,16,0.01371,11
14006,0.224558,80736.470171,9,0.002067,5
4710,0.231436,45835.764262,17,0.004031,10
8060,0.239256,84324.5409,16,0.004506,11
21186,0.232008,39082.988801,13,0.003329,9
2715,0.236957,25358.176554,9,0.002573,6
20305,0.235922,63075.516108,14,0.003731,9
17628,0.222468,813.438658,10,0.002678,9
9740,0.228613,62815.898975,15,0.003169,7
20873,0.222204,4917.943735,5,0.001265,5
17894,0.218339,24057.213463,4,0.000951,3
8916,0.228715,3414.877877,13,0.006079,12
1247,0.243839,1065.340065,26,0.061875,19
13998,0.239626,81.01846,17,0.05374,17
6727,0.237606,185.045425,9,0.025669,9
16865,0.238846,73.997867,13,0.046732,13
13325,0.242932,1019.218065,28,0.067653,19
13346,0.236083,91.736981,20,0.047112,18
17188,0.192396,0,3,0.000553,3
21773,0.161966,0,1,0.000142,1
7004,0.161966,0,1,0.000142,1
962,0.213486,11356.139611,11,0.004312,8
8296,0.161966,0,1,0.000142,1
16094,0.195232,272.634161,5,0.001085,5
1249,0.207775,6997.050249,4,0.000692,4
11987,0.194891,29373.517103,6,0.000778,4
1250,0.173183,0,2,0.000272,2
12578,0.209288,69649.011912,18,0.002239,6
16195,0.205018,18560.573483,9,0.00118,5
1251,0.15588,0,1,0.0001,1
19149,0.184664,22468,2,0.000281,1
7944,0.210291,9052.465045,11,0.004195,6
10315,0.184616,0,5,0.000714,5
1253,0.183373,0,1,0.000364,1
1254,0.211559,45.601057,4,0.001221,4
1255,0.207739,50625.596563,5,0.000804,3
4111,0.245279,1155217.063638,58,0.009302,9
1677,0.174487,3985.9853,4,0.000468,3
15176,0.191317,10019.355353,4,0.000433,3
14517,0.172008,0,1,0.000111,1
1256,0.212228,27.211433,3,0.002342,3
1257,0.170063,989.663442,4,0.000478,4
11124,0.170069,46029.212558,7,0.000774,4
3602,0.203874,202481.141335,10,0.001382,4
5409,0.159369,392.209916,4,0.000477,4
22458,0.180195,88885.813229,13,0.001434,4
1259,0.220576,33573.857508,9,0.002264,5
1919,0.224188,35243.110669,12,0.004288,8
7172,0.200271,1691.679128,7,0.000995,5
2020,0.216608,3567.571022,5,0.001686,5
16663,0.20785,9288.389223,6,0.000884,5
12981,0.218144,2653.924366,5,0.00206,5
4622,0.204241,312.282918,3,0.000528,3
2781,0.22833,83137.025062,18,0.004437,10
1260,0.191704,3444.833701,4,0.000518,4
17400,0.178327,284.266893,5,0.000593,4
17288,0.223663,99579.221784,12,0.002515,5
20249,0.213253,25063.0598,11,0.001626,6
1261,0.21291,0,1,0.000559,1
1262,0.227539,0,2,0.010174,2
1263,0.236381,3.567716,9,0.037153,9
13311,0.239726,37.633748,15,0.063107,14
1265,0.22101,7877.338214,7,0.001906,7
19739,0.231907,77006.445404,16,0.003033,8
4279,0.219959,22489.593666,11,0.001951,7
12131,0.197799,1163.570973,3,0.000985,3
13084,0.186533,0,2,0.000271,2
6681,0.186527,0,1,0.000162,1
1575,0.187086,0,2,0.000295,2
18885,0.186527,0,1,0.000162,1
3730,0.217672,9968.927644,7,0.002359,6
17009,0.187182,1184.27764,5,0.000622,3
6992,0.219257,127786.086974,12,0.001506,5
5751,0.219351,68241.75495,20,0.004169,7
1903,0.224398,605.58942,36,0.031254,29
11897,0.222692,139.247405,18,0.018027,18
12879,0.223501,4849.51679,22,0.0202,20
15950,0.213193,409.61942,30,0.02315,23
5699,0.224996,5408.919493,38,0.032769,29
9209,0.227543,2561.564336,29,0.02271,22
9804,0.193986,5.485895,4,0.001841,4
15829,0.211858,6.700696,5,0.004972,5
10958,0.149747,0,1,0.000099,1
2988,0.167185,0,2,0.000287,2
1432,0.167764,7.333333,2,0.000285,2
16591,0.178143,0,2,0.000354,2
16792,0.182538,0,3,0.000502,3
6025,0.182541,0.25,5,0.000721,4
7904,0.178144,0,3,0.000458,3
14564,0.178143,0,2,0.000354,2
20959,0.18254,0,4,0.000613,4
4287,0.167184,0,1,0.000179,1
18556,0.167184,0,1,0.000179,1
20287,0.18254,2137.990348,4,0.000603,3
5172,0.178144,1201.824847,3,0.000454,2
6021,0.226701,81379.466899,3,0.011485,3
2324,0.182541,0.25,5,0.000721,4
7669,0.167185,0,2,0.000283,2
17418,0.178143,0,2,0.000354,2
11133,0.178143,0,2,0.000354,2
2305,0.178144,0,3,0.000458,3
21547,0.182538,0,3,0.000502,3
415,0.182538,0,3,0.000502,3
2175,0.167184,0,1,0.000179,1
17696,0.18254,0,4,0.000613,4
13181,0.182538,0,3,0.000502,3
3454,0.215963,26763.838081,15,0.004579,12
7684,0.214068,48644.627333,25,0.007146,13
15207,0.188823,41.059277,4,0.001226,4
18222,0.197864,122.419565,12,0.003561,11
16187,0.225319,949.44079,3,0.00379,3
1767,0.234301,0,4,0.015434,4
6069,0.241774,231.400533,20,0.079392,19
20007,0.244244,140.010586,20,0.061998,20
4747,0.242919,661.583049,35,0.111032,26
19893,0.245716,640.006183,29,0.075111,27
22135,0.241174,6.971269,12,0.049198,12
7639,0.142877,0,1,0.000108,1
13699,0.166693,45400.288156,5,0.000504,2
17120,0.210854,3782.921975,15,0.00695,15
1276,0.199003,0,3,0.000604,3
1277,0.167098,0,1,0.000184,1
14678,0.253921,23949.477498,21,0.07616,17
15267,0.229477,104.760425,16,0.033629,13
1280,0.193019,39.073569,3,0.000922,3
13403,0.216421,19710.01758,12,0.002742,6
7551,0.203301,36.443022,10,0.00151,8
6602,0.202628,0,3,0.000529,3
2415,0.204065,732.520328,4,0.00068,4
10522,0.202648,3.593541,9,0.001364,7
21457,0.239531,46298.374323,18,0.021663,13
21493,0.209922,0,2,0.001625,2
7869,0.237237,63620.788927,21,0.023978,14
4876,0.238158,66343.204671,23,0.028334,14
15631,0.230425,8100.949409,25,0.008648,16
20359,0.232931,44159.896153,19,0.007146,14
2820,0.212088,19894.222362,9,0.002387,5
17040,0.247712,17946.472767,15,0.015886,11
7263,0.232055,290.959714,11,0.023116,11
13553,0.205653,11741.928199,10,0.002659,7
21749,0.20322,237.606811,9,0.002301,9
10844,0.236987,41969.344878,28,0.00997,17
16516,0.200109,71.957524,8,0.001908,8
20515,0.225127,143.501849,9,0.003449,9
21251,0.242193,74765.152278,50,0.016502,18
1284,0.191586,0,1,0.000252,1
1285,0.194915,180.917504,6,0.001425,6
1286,0.227536,37437.931238,24,0.005338,12
16422,0.237823,87885.786522,23,0.005834,12
6855,0.202431,3019.701009,12,0.002367,10
4856,0.234953,87241.216764,21,0.005397,12
16147,0.216246,14596.021222,11,0.002577,10
7073,0.194392,6.575344,5,0.001109,5
12083,0.227686,23765.698467,15,0.002955,10
21791,0.206145,6115.535279,16,0.002871,11
13522,0.209775,615.360095,9,0.001952,8
4243,0.198071,109.9517,8,0.001628,8
11457,0.21774,8746.459724,13,0.003176,11
4901,0.240035,50873.827345,28,0.008895,12
10796,0.188802,0,2,0.000494,2
3044,0.194392,14.643647,5,0.00111,5
1287,0.201648,0,1,0.000233,1
11879,0.252577,480219.103425,19,0.01053,9
2777,0.198744,22630.979329,3,0.000353,2
19518,0.197749,252.152248,3,0.00036,2
7782,0.205037,19929.439133,6,0.0008,4
1290,0.227292,998.381955,15,0.005517,13
17527,0.223686,202.004274,11,0.003172,10
10090,0.252336,29673.443662,27,0.023995,17
13351,0.237192,77358.125614,28,0.009637,15
16554,0.242214,53192.066654,48,0.015758,18
14063,0.242538,197099.792277,49,0.015997,18
13628,0.222772,298.906982,7,0.002392,7
1291,0.194631,5236.385595,18,0.002946,11
11088,0.203176,12318.527151,13,0.002084,10
4517,0.19438,472.181841,16,0.002614,11
17603,0.198804,1787.834495,12,0.002049,10
15835,0.19345,389.251958,13,0.002158,10
21365,0.201925,6394.937458,17,0.002939,11
20736,0.194658,5575.411281,19,0.003085,11
21004,0.206249,44284.472611,21,0.003371,11
9752,0.205354,11667.806277,19,0.003642,11
14229,0.227599,94739.636453,25,0.004514,11
4443,0.227649,104828.704762,25,0.004699,11
2603,0.198014,29610.326652,26,0.003742,11
6099,0.193215,201.13174,15,0.002535,11
18421,0.20376,27610.378481,11,0.002234,10
11015,0.20975,23434.615883,22,0.003805,11
3616,0.230116,152226.274229,25,0.004652,11
20899,0.203841,5621.547699,11,0.002275,10
1292,0.207593,1049.702561,19,0.004868,17
17239,0.223508,118161.199671,16,0.003431,10
6563,0.202256,641.313832,4,0.000571,3
17264,0.220652,350400.172322,28,0.004163,7
18755,0.19211,0,1,0.000192,1
18247,0.196564,20227.440169,13,0.002267,9
15936,0.248721,115858.28479,31,0.01124,11
20600,0.221136,60136.052166,12,0.003209,7
1294,0.180827,7958.366564,3,0.000363,2
9540,0.164631,600.173125,2,0.000211,2
1295,0.161675,0,1,0.000161,1
11396,0.135151,0,1,0.000105,1
8307,0.15627,89865,4,0.0004,1
1298,0.135153,22468,2,0.000201,1
19112,0.119062,0,1,0.000099,1
12056,0.207881,2535.494604,28,0.009744,22
3710,0.188222,0,4,0.000756,4
5087,0.182318,0,5,0.000964,5
7153,0.198553,32876.652325,24,0.003406,7
12380,0.181882,0,4,0.000829,4
16588,0.184213,1368.270131,6,0.001049,5
1629,0.192887,22482.116999,6,0.001184,5
21634,0.181879,0,3,0.000571,3
13870,0.220334,128437.800215,10,0.002153,7
3216,0.192887,1397.016623,7,0.00129,6
2810,0.192884,0,4,0.000906,4
6051,0.181888,3533.131775,6,0.00106,5
21294,0.192888,14.748065,7,0.00139,7
10219,0.182313,0,3,0.000585,3
7890,0.192887,328.843697,6,0.00124,6
6601,0.195032,2248.790467,11,0.001861,7
22365,0.186887,4369.854422,4,0.000782,4
6022,0.192991,401.336373,9,0.001581,7
2034,0.206583,21986.292141,9,0.001676,7
15453,0.182318,0,5,0.000964,5
17582,0.210713,21837.68172,5,0.001209,5
14091,0.192888,14.748065,7,0.00139,7
11115,0.182313,0,3,0.000585,3
17568,0.20217,3882.268307,6,0.000909,4
3524,0.192885,14.116999,6,0.001213,6
19311,0.232507,155056.641508,17,0.003257,9
16556,0.187234,120.891749,8,0.001351,7
3985,0.181887,15.160267,6,0.001096,6
2101,0.218086,28713.488822,9,0.001749,7
15438,0.192888,14.718813,7,0.001397,7
14749,0.1954,0,4,0.000914,4
21505,0.187069,26864.609498,12,0.001773,7
13254,0.19289,15.760267,8,0.001502,6
11381,0.17003,148.507163,2,0.000233,2
5590,0.208212,71057.877381,9,0.001285,3
16289,0.17003,148.507163,2,0.000233,2
20609,0.195354,1886.948294,4,0.000494,3
10717,0.26195,226052.735121,51,0.043052,29
14199,0.250253,14066.946348,34,0.039319,29
10252,0.255011,316007.733875,42,0.023539,21
11648,0.227437,83472.991498,11,0.003458,9
21103,0.240508,22927.32979,28,0.021861,21
7703,0.257321,248051.569166,47,0.034584,25
1304,0.236237,17748.440396,7,0.004717,7
3424,0.202301,25045.347473,12,0.002619,8
1305,0.198069,24166.096505,3,0.000926,2
18794,0.165325,0,1,0.000109,1
1306,0.222737,8368.402163,9,0.004017,9
19232,0.253349,122267.964473,16,0.010697,10
1307,0.166115,0,1,0.000113,1
1309,0.209759,0,1,0.00132,1
1310,0.229787,3304.494624,7,0.002358,6
12635,0.217134,62275.119885,11,0.001903,6
16240,0.221483,23020.886107,5,0.00119,5
7619,0.223897,7200.786723,15,0.00271,6
1311,0.209304,21145.944524,26,0.003407,7
5982,0.232733,114407.463788,28,0.005155,7
5686,0.225964,73017.603439,13,0.002816,7
13829,0.230362,21570.254918,11,0.002999,7
20953,0.212724,7971.90712,13,0.002186,7
5749,0.20541,1783.623367,7,0.001242,6
15732,0.215443,10201.146528,10,0.001947,6
10547,0.227444,41600.876429,18,0.00371,7
19639,0.223672,12655.029158,11,0.00318,9
15943,0.200194,1096.365941,3,0.000512,3
14920,0.200851,1609.018617,6,0.000988,5
9422,0.200709,1657.255356,7,0.001129,6
8561,0.203667,4171.535488,4,0.000773,4
21575,0.192908,1962.272441,4,0.000611,3
11433,0.20739,774.233376,6,0.00109,6
11283,0.195532,62.915618,4,0.000659,4
10952,0.231591,32929.35782,10,0.003619,7
12048,0.217033,25055.278581,10,0.00205,7
10178,0.219737,20511.544536,11,0.001745,7
1539,0.209934,15188.408731,8,0.001479,6
16599,0.206177,2941.568974,5,0.001027,5
14380,0.208104,3307.092201,5,0.000967,4
7168,0.202154,3972.22178,5,0.000845,4
21506,0.21463,2724.876045,6,0.001494,6
14852,0.236648,46636.093014,24,0.008606,13
18997,0.20483,2392.957504,9,0.001357,6
12193,0.232154,28767.908396,19,0.006792,13
2989,0.191956,11371.184381,5,0.000734,4
7303,0.21178,46553.482952,9,0.00153,7
20846,0.215319,16404.16712,8,0.001631,6
17280,0.185743,0,3,0.000443,3
6080,0.185743,0,3,0.000443,3
8595,0.219698,1841.26549,12,0.006706,9
7331,0.190116,12.197551,4,0.000779,4
1314,0.186668,0,2,0.000249,2
20038,0.186668,0,2,0.000249,2
12836,0.23935,11339.778281,27,0.040749,16
15141,0.242217,399.373879,20,0.054706,19
18375,0.233306,44504.595993,31,0.04199,25
14824,0.240939,35138.776367,50,0.055434,29
2258,0.221152,26.967574,20,0.018625,20
19841,0.239838,79043.906404,41,0.048709,28
10246,0.236242,3171.699669,36,0.048889,28
9434,0.231446,840.740905,34,0.042004,28
9110,0.232671,2076.611704,35,0.042364,27
1317,0.190915,58964.665907,14,0.001848,8
10149,0.169645,0.434524,8,0.001061,7
5062,0.169708,0,7,0.00096,7
12891,0.160317,0,4,0.000541,4
6260,0.210221,203551.660506,21,0.003245,8
16491,0.169709,0,8,0.001077,8
9543,0.169713,846.149458,11,0.001414,7
9398,0.169711,0.267857,9,0.001203,8
19276,0.169711,2.912176,9,0.001194,8
11669,0.169716,847.950648,13,0.00165,8
13125,0.227629,185293.061769,15,0.002704,7
9623,0.169717,2224.16208,14,0.001748,8
20589,0.255652,124832.018806,28,0.021076,14
12729,0.242848,91032.847571,20,0.012726,12
1342,0.231818,48987.401044,17,0.00676,8
22123,0.221815,981.185967,10,0.004491,9
1461,0.209482,814.935173,15,0.004658,13
10592,0.208517,3321.55519,7,0.002895,6
2880,0.228295,1643.065838,5,0.007108,4
2848,0.211505,160.729606,5,0.002712,4
20014,0.216907,329.199407,4,0.003669,4
1321,0.173154,128.126318,2,0.000225,2
1589,0.209409,40744.918788,9,0.001446,6
6878,0.18638,1793.863679,2,0.000281,2
3959,0.179549,0,2,0.000404,2
11967,0.184054,1989.808478,7,0.001349,3
1323,0.214721,58.181759,9,0.002944,7
14002,0.213905,0,3,0.001969,3
7121,0.215435,1139.075359,10,0.003148,7
9981,0.214641,1.015415,6,0.002541,6
4587,0.218036,14172.833575,19,0.004571,7
22412,0.215332,9493.17583,7,0.002591,7
16014,0.215963,4401.517548,12,0.00335,7
1547,0.218941,5341.604326,11,0.003328,7
21455,0.195639,178.611102,4,0.000785,4
15042,0.196145,466.377894,8,0.00149,7
12503,0.244608,26264.176313,23,0.014303,17
20172,0.208316,116.741867,9,0.002352,8
11406,0.20794,33488.571652,6,0.000811,4
21316,0.178962,97.718564,2,0.000249,2
20366,0.210118,16138.196158,7,0.001092,4
12539,0.172146,0,1,0.000113,1
8988,0.229458,27225.208231,31,0.010318,18
12949,0.262274,18753.734315,30,0.063102,26
11033,0.242094,86385.411391,24,0.009352,15
15020,0.234992,15025.361941,25,0.008323,16
18195,0.222677,22764.716762,6,0.002409,5
21238,0.219173,14333.693572,9,0.003473,7
1329,0.217188,41.413216,13,0.010133,12
18164,0.218131,23.280799,11,0.009304,11
19625,0.243725,2564.649621,25,0.054511,18
6443,0.227134,772.728939,20,0.021722,17
9461,0.231885,979.968786,15,0.025438,13
15249,0.229897,2686.250492,18,0.013346,14
1331,0.213517,14701.484253,8,0.00265,7
21574,0.184614,20.643779,2,0.000308,2
1332,0.195759,10713.9967,6,0.000975,5
1748,0.188853,5107.989249,7,0.000952,5
2033,0.205275,114164.091763,13,0.001865,5
14256,0.205378,199897.660331,17,0.00224,5
6014,0.18822,22048.16014,9,0.001144,4
1333,0.151989,2662.178918,7,0.000812,5
15855,0.151235,1916.385044,7,0.000806,5
17844,0.151235,1916.385044,7,0.000806,5
14365,0.178164,174521.984963,9,0.001028,5
12451,0.151235,1916.385044,7,0.000806,5
9821,0.136915,894.574396,7,0.000797,5
5689,0.15199,2855.109255,8,0.000917,5
1334,0.216748,221.439058,38,0.011873,16
7220,0.222995,691.394357,13,0.007292,13
15944,0.245346,11255.774324,28,0.029243,16
16877,0.230688,3335.281062,26,0.014244,16
15959,0.216429,156.033486,20,0.008112,16
9210,0.234604,8167.666754,34,0.015431,16
8611,0.224807,384.67221,18,0.0091,16
6419,0.215485,11.314813,14,0.005718,14
6225,0.226201,675.835395,15,0.010111,14
16966,0.247393,12745.876547,27,0.033135,16
11543,0.230975,2111.942491,27,0.014427,16
3362,0.215373,4.462297,16,0.006041,14
9637,0.215832,114.536901,15,0.006501,14
5387,0.21696,54.346377,9,0.005135,9
3407,0.219253,3130.508261,17,0.007103,15
5802,0.244483,3955.523977,14,0.02413,14
10056,0.215671,75.18592,25,0.00891,16
4038,0.227599,1329.30357,18,0.010294,15
12629,0.248578,30687.057588,37,0.036346,16
11725,0.216527,20.854888,11,0.005318,11
10132,0.238312,3557.431615,24,0.019134,16
10878,0.216621,27.662873,8,0.004815,8
14691,0.221771,348.051333,9,0.004983,9
12999,0.215259,3.31188,9,0.004459,9
4544,0.224677,138.085094,15,0.008735,15
13802,0.218791,289.016009,25,0.009986,16
16499,0.260151,21664.717211,37,0.066577,24
6949,0.24921,13120.950553,29,0.038019,16
9743,0.218241,284.711924,22,0.009286,16
21977,0.219032,520.787894,18,0.007557,15
10812,0.218127,331.419372,13,0.00634,13
15572,0.215845,17.920392,11,0.005523,11
1335,0.173526,57.162998,3,0.000374,3
17257,0.200842,29677.932442,10,0.001208,5
8922,0.196917,202891.849809,8,0.001043,4
1336,0.179538,15495.429818,4,0.000456,3
16031,0.211316,47354.240645,11,0.001751,6
15702,0.198929,10448.309534,2,0.000437,2
20469,0.191138,6035.890425,3,0.00039,3
19376,0.214331,69901.47086,16,0.00335,8
20885,0.172801,0,1,0.00015,1
5412,0.207981,22496.431701,9,0.00228,8
6406,0.210022,27534.480294,10,0.001937,5
1338,0.197942,2.523941,5,0.003702,5
14603,0.222962,2634.212922,11,0.003659,8
2148,0.259541,76790.933679,30,0.042928,17
11070,0.20319,485.883426,6,0.001464,6
20357,0.218133,52.26283,5,0.001832,5
7155,0.257415,48106.033474,18,0.024519,12
7664,0.255483,239810.682771,22,0.024812,12
17776,0.213744,3935.253863,11,0.004072,7
1913,0.202586,2.30644,3,0.000811,3
7315,0.219909,58.682242,8,0.002719,7
5025,0.259098,28022.450869,15,0.02347,12
16020,0.202939,7357.554843,4,0.000784,4
4384,0.211908,953.885078,5,0.002158,5
14353,0.215111,3907.43443,8,0.00405,6
6255,0.220248,378.990726,9,0.00305,7
14014,0.234382,17551.673829,13,0.005596,13
20946,0.226297,799.673213,5,0.003199,5
5892,0.209875,0,3,0.001309,3
4598,0.207378,0,3,0.000981,3
22101,0.204552,0,2,0.000917,2
16921,0.245515,97139.702822,53,0.030885,17
10870,0.217888,783.533432,6,0.003998,5
2523,0.215963,917.15673,8,0.004273,7
14811,0.238198,20588.953736,14,0.010546,10
6456,0.221896,2399.183051,6,0.001465,5
11014,0.21847,632.256004,8,0.002682,7
17737,0.193024,2582.305882,6,0.000769,4
8244,0.184205,276.044009,5,0.001237,5
11110,0.214516,512.704467,8,0.002732,8
1791,0.187181,0,4,0.001332,4
14480,0.200005,2370.588708,11,0.003402,9
19750,0.186327,205.724572,5,0.000872,5
2965,0.208311,927.341537,9,0.002752,9
12815,0.204826,256.528198,5,0.001365,5
2310,0.22091,41305.11496,5,0.001396,4
6006,0.190876,45.108475,3,0.000902,3
17272,0.174162,0,1,0.000298,1
20477,0.199089,8442.794433,8,0.001811,4
17013,0.17486,0,3,0.000542,3
8781,0.189028,3417.614894,9,0.001456,5
2954,0.194473,299.26227,7,0.001978,7
9236,0.185169,183.404393,6,0.001621,5
22115,0.206433,13774.779155,16,0.003027,8
8649,0.18837,1295.418298,7,0.001126,5
1363,0.200194,796.72455,3,0.001071,3
7343,0.199123,2182.57775,8,0.001246,6
11898,0.231515,4298.268249,8,0.007525,7
1695,0.217451,1123.848049,4,0.001112,3
3185,0.216254,61390.918019,20,0.005625,9
1723,0.189355,0,2,0.000327,2
20730,0.227617,189499.621736,39,0.014978,15
2317,0.196015,51.910393,7,0.001712,6
1345,0.207372,0,2,0.001039,2
1346,0.177765,0,1,0.000115,1
18043,0.216196,148687.355441,5,0.001434,3
1347,0.196691,4853.364973,4,0.001005,3
3271,0.189369,0,2,0.00063,2
15618,0.201458,28931.567012,6,0.000751,3
1348,0.192865,515.443448,2,0.000335,2
8761,0.23707,65041.792163,21,0.007702,13
11215,0.220856,18786.034555,16,0.003513,11
1350,0.228818,2287.431958,21,0.013271,17
7133,0.220702,34264.585084,22,0.006546,10
6738,0.251396,194358.828343,44,0.024025,17
8720,0.236942,51305.296864,31,0.013953,17
8576,0.240766,80191.576927,50,0.025524,19
13519,0.193964,157.410857,3,0.000439,3
1353,0.182442,0,1,0.000165,1
19687,0.186815,6492.230572,4,0.000595,4
2623,0.210881,8348.353718,14,0.002644,8
5394,0.204856,49092.995449,18,0.003902,8
21991,0.218875,27379.187126,11,0.00256,8
13803,0.193421,434.20368,7,0.001247,7
2516,0.186036,1239.768357,10,0.001653,8
5217,0.19943,1457.944635,11,0.002179,8
17271,0.196867,553.5369,10,0.002458,8
14921,0.192819,9264.781101,7,0.001247,5
1356,0.222911,4812.709288,19,0.005809,15
8525,0.19917,52.817758,4,0.001032,4
20318,0.206845,226.131861,4,0.001145,4
20011,0.199455,96.69329,3,0.000812,3
1358,0.186428,306.518352,5,0.001194,5
16347,0.219778,114478.534792,18,0.00321,9
18912,0.210177,3919.126229,10,0.002949,7
6332,0.212477,1766.574404,11,0.00295,7
1361,0.155904,0,1,0.000103,1
20865,0.184697,22648.155314,3,0.000356,2
1362,0.192649,90.467611,2,0.00037,2
1364,0.221535,70.352115,7,0.006791,7
17010,0.242567,3007.554939,26,0.040035,18
17025,0.23509,23255.203635,9,0.020042,7
1365,0.182482,0,1,0.00025,1
12658,0.25637,73714.921449,37,0.024839,18
21346,0.237273,126310.155813,9,0.002801,5
15311,0.245501,55200.874312,25,0.010215,17
16053,0.259421,102983.871262,33,0.015657,18
9687,0.23168,7910.446693,13,0.007004,10
10927,0.220719,3996.0546,21,0.006663,19
1957,0.217603,1737.096659,11,0.004446,11
7654,0.191014,253.788449,6,0.001042,5
11979,0.18752,0,4,0.000704,4
2584,0.18805,84.590604,6,0.000988,5
1911,0.201717,2389.369122,6,0.000847,5
17036,0.196306,6.534676,3,0.000515,3
1371,0.165109,0,5,0.001036,5
10734,0.18359,92685.030385,30,0.004622,10
11830,0.183887,40618.327817,26,0.004135,10
14297,0.180358,79876.677593,26,0.003906,10
13385,0.186111,242046.685179,43,0.006006,10
19669,0.192459,216099.720912,39,0.005733,10
11966,0.255821,19331.511134,69,0.09852,29
13552,0.239409,23697.295471,30,0.04385,27
14696,0.255306,7289.324676,30,0.059756,24
22296,0.257253,65178.113255,21,0.046582,16
5891,0.250658,28467.33029,45,0.064666,25
9092,0.218298,7650.144514,4,0.002519,3
6133,0.27106,26175.760181,48,0.095429,32
10967,0.263975,30320.12559,54,0.104737,32
22007,0.271913,124292.634834,36,0.087998,28
21739,0.229836,177.456839,24,0.027507,22
5623,0.248738,13735.104536,52,0.070346,29
3809,0.25988,4623.567891,59,0.095225,32
8718,0.253973,18123.560663,51,0.08024,29
21472,0.222037,3.184815,4,0.006385,4
21409,0.233095,296.156795,22,0.032412,22
19070,0.229862,2363.71921,24,0.024408,15
3830,0.243915,25832.669456,19,0.020995,13
3497,0.257672,5167.568616,53,0.081367,31
1947,0.211187,2814.589923,4,0.001083,3
13752,0.237448,39498.315149,18,0.005712,10
8128,0.207835,525.325362,2,0.000337,2
15087,0.223345,49907.797998,4,0.001022,2
14301,0.189289,16465.734254,4,0.000508,2
2079,0.183265,7339.823868,3,0.000317,2
1376,0.193922,0,2,0.000654,2
7564,0.222432,1044.952852,25,0.012463,22
11833,0.215119,7797.23796,50,0.017708,24
9716,0.217839,1525.5743,20,0.009673,16
12124,0.21738,315.674251,16,0.008049,13
21952,0.210366,1069.097793,17,0.004491,10
1378,0.211078,0,2,0.000656,2
232,0.200164,0,2,0.000439,2
9251,0.205719,273.215687,4,0.001278,3
1380,0.179837,2893.436938,2,0.000459,2
1641,0.192449,7652.284609,6,0.00076,4
3515,0.206842,55443.548949,6,0.000738,3
3754,0.190659,2352.313776,5,0.000611,4
3619,0.198274,10718.381163,9,0.001591,7
20115,0.198468,18221.275754,6,0.001288,5
16454,0.187379,37428.463113,7,0.00085,4
21486,0.203841,30481.850346,14,0.002173,8
17238,0.191224,14217.205745,15,0.002567,8
18094,0.209392,31495.223401,12,0.002421,8
