Id,closnesscentrality,betweenesscentrality,eigencentrality,Degree
22047,0.20779,302428.998733,0.040241,18
5184,0.178107,1111.743698,0.005538,3
19698,0.208374,145987.903022,0.035696,14
3745,0.193602,22383.032925,0.025109,9
3097,0.192978,78635.952514,0.012995,9
9774,0.180658,50310.660331,0.007528,6
12406,0.192105,100878.185677,0.015547,11
21529,0.203446,256790.514661,0.03221,16
9756,0.202148,158295.549715,0.01829,6
12491,0.174682,3885.974608,0.005746,4
25428,0.187171,36072.329167,0.009685,5
28981,0.211241,156777.850955,0.03767,13
38776,0.191095,16269.601885,0.013892,5
7566,0.20229,83908.199743,0.030127,10
28223,0.202184,115576.121023,0.031467,12
23084,0.177037,2889.423165,0.003697,3
3098,0.173145,25631.44771,0.004534,4
32808,0.159366,6879.214916,0.002754,4
19221,0.142216,0,0.00098,1
46132,0.165794,218316.194972,0.006559,10
3100,0.20039,55246.256386,0.034499,12
6117,0.190001,2765.803679,0.013012,4
22416,0.192296,29104.686624,0.014064,6
36794,0.195495,31180.263958,0.022636,6
3101,0.194402,1144.350652,0.014601,3
45077,0.21255,55700.306721,0.049061,10
3102,0.201291,220801.012463,0.028807,14
5918,0.179354,499.414995,0.007769,4
31150,0.19286,63057.210023,0.023176,10
39532,0.196058,74433.077244,0.024175,10
11427,0.174601,3337.343164,0.003389,2
45362,0.19299,72565.121208,0.018552,8
558,0.184211,15675.01258,0.011196,6
15811,0.167563,0,0.002026,1
3103,0.191535,54829.974532,0.034883,14
39324,0.176203,3589.375971,0.011741,5
30373,0.174965,3657.357964,0.006202,3
43979,0.189778,6929.624932,0.041224,10
39749,0.202722,81796.13259,0.056001,15
3104,0.17096,1070.255823,0.003084,2
25818,0.182574,16277.752602,0.008289,5
13684,0.211295,224673.565957,0.046193,13
37737,0.196231,48482.294057,0.02146,9
43139,0.203089,140103.676743,0.037922,16
29410,0.199145,117383.124077,0.022757,9
46114,0.20821,237493.781175,0.044346,16
8124,0.191179,60913.898578,0.013817,6
42486,0.199159,48839.188466,0.018568,6
5283,0.207374,127530.901951,0.046127,16
3105,0.187763,22733.727542,0.01839,8
12065,0.200401,230574.435618,0.028243,14
40512,0.190486,48618.6177,0.029826,10
19684,0.198895,46937.81359,0.048765,15
13107,0.205498,156527.867852,0.045584,16
3106,0.20232,51754.064269,0.020805,6
17180,0.199085,174615.623073,0.025781,13
3107,0.150161,0,0.001104,1
16866,0.176693,67194.86067,0.01169,7
27491,0.180993,228232.955205,0.015263,15
20509,0.17488,149980.680134,0.010103,11
34300,0.186244,76918.120428,0.010549,7
25221,0.176956,58556.619719,0.007886,7
40682,0.185901,119735.117334,0.011168,8
29101,0.203227,43844.934943,0.047021,12
14506,0.180796,66900.420536,0.010855,7
37941,0.196948,67970.354749,0.022335,9
10831,0.19444,41650.216168,0.026224,13
20681,0.181629,8684.11418,0.008229,4
46535,0.188611,37304.334748,0.011606,6
19179,0.189014,30199.963424,0.023719,11
30555,0.189292,13269.163221,0.0099,4
43008,0.199633,127079.38887,0.024676,12
34945,0.19667,58876.18436,0.029754,12
15898,0.185251,53859.930896,0.014207,7
39204,0.185521,21787.05512,0.019592,10
9395,0.191881,22056.594341,0.017524,7
5607,0.180646,6120.868838,0.009585,5
44385,0.201495,45688.045911,0.041049,11
32812,0.210216,235456.859508,0.036029,14
14439,0.201419,34630.787161,0.023185,8
47374,0.19563,138877.141544,0.030544,14
20004,0.193644,39190.013915,0.035057,12
22975,0.191765,59118.972156,0.022685,11
3113,0.180674,17330.939188,0.00701,4
11624,0.190612,82723.365355,0.012668,9
43347,0.19841,335386.487558,0.026721,18
19571,0.203081,45381.034999,0.027286,9
13017,0.190938,12506.81287,0.016387,8
44562,0.200115,58112.827568,0.028601,11
3115,0.182115,13937.436348,0.011357,5
23800,0.181911,39072.687259,0.00884,6
1361,0.190833,21347.298312,0.028831,10
31114,0.200949,194582.9232,0.04096,14
19724,0.183332,10205.733069,0.016638,7
3364,0.212268,206432.074396,0.072212,21
29495,0.202646,70850.885755,0.051033,14
22479,0.199781,50173.507632,0.052501,15
7116,0.21732,418566.575351,0.082797,24
43556,0.204075,43230.601926,0.06542,17
12015,0.190863,2518.255607,0.029415,9
41175,0.19108,11145.399782,0.019688,7
40582,0.196439,9258.076372,0.04879,12
3117,0.18173,39450.366413,0.008957,7
14857,0.184919,10894.931602,0.008978,4
12607,0.188296,90833.16607,0.013588,8
34851,0.180357,29347.659117,0.008558,6
39171,0.170126,6696.291198,0.003641,3
23325,0.194476,114047.793709,0.027058,12
32841,0.19969,91168.94399,0.026045,12
3118,0.179823,37808.7429,0.00988,8
44540,0.177865,107841.598167,0.009607,10
28270,0.181924,45377.71316,0.00977,8
18380,0.183004,7929.071795,0.009171,3
39182,0.183907,23369.765115,0.014878,8
16099,0.177265,23947.082932,0.006954,6
21343,0.183709,30424.694453,0.008152,5
19291,0.21012,92166.209187,0.092046,18
39356,0.201715,54955.622877,0.072489,17
17993,0.196345,112630.788289,0.050261,16
3120,0.192804,220915.158839,0.017329,13
35941,0.167721,3116.521047,0.002997,2
21494,0.201908,107959.157595,0.031675,9
1547,0.199434,200425.38751,0.025645,14
9405,0.194497,80841.396054,0.018268,11
4306,0.16164,0,0.001555,1
38137,0.198309,97670.214718,0.022877,10
18719,0.180633,118673.649844,0.010176,8
41839,0.170344,6749.298673,0.003974,3
10462,0.211927,513595.618911,0.092402,30
43651,0.200851,44643.543462,0.045346,14
24922,0.212882,217002.822988,0.068725,22
34408,0.196156,56746.380864,0.027261,10
32430,0.192601,34425.838518,0.026971,10
3122,0.213314,91292.090488,0.054553,12
29353,0.220391,131572.978673,0.07624,17
46777,0.219115,248084.005935,0.084712,20
22701,0.181155,2590.153253,0.005852,3
34763,0.218746,339387.365244,0.095237,23
34722,0.206866,143290.067058,0.045553,18
12134,0.158114,67680.311894,0.003531,5
33174,0.139532,9894.849448,0.001718,3
20166,0.149019,3152.401392,0.001411,2
19960,0.172849,15226.768732,0.005575,5
28969,0.19847,323833.972711,0.021477,13
11847,0.180119,69373.594082,0.009365,8
23147,0.179438,148167.171323,0.010177,10
14485,0.185909,85500.395286,0.017595,10
3125,0.16423,0,0.004191,3
35567,0.184502,47945.559521,0.017404,9
45463,0.16423,0.333333,0.004778,4
3126,0.211171,198294.18383,0.060736,20
20553,0.21103,189838.679645,0.051758,13
43719,0.219627,130651.869587,0.066096,14
44659,0.207596,103688.584081,0.056249,19
9836,0.20156,27552.223923,0.023271,7
47469,0.207286,188597.827085,0.045648,17
26647,0.206752,56589.550882,0.033263,9
17349,0.174354,0,0.003459,1
37266,0.213289,160639.486177,0.076556,22
11946,0.192482,109336.54157,0.015154,8
3127,0.169477,11828.747958,0.004379,4
31297,0.175799,11136.571031,0.0043,3
36319,0.184915,146471.606389,0.009639,10
16178,0.179721,128582.168373,0.009365,9
22605,0.195113,79757.763048,0.015285,8
29379,0.164515,6686.442564,0.001922,2
12592,0.202722,153916.172221,0.033044,16
29964,0.189078,38325.765094,0.011815,8
3129,0.161521,3743.89621,0.003623,3
5979,0.171159,33377.196465,0.009441,9
12415,0.184829,130691.387751,0.016862,12
13674,0.20448,55845.075647,0.025912,8
8544,0.1919,3340.951628,0.012613,4
31322,0.216678,233924.860812,0.065875,16
3131,0.178354,299.764241,0.009613,4
12309,0.196233,43138.397459,0.017713,6
3132,0.153858,4109.72062,0.002705,3
46933,0.164376,11517.806698,0.004124,3
553,0.201605,11381.76363,0.020098,4
17060,0.207413,113268.998706,0.041951,14
30936,0.188293,54245.859304,0.014506,9
11575,0.203015,225175.328951,0.057056,21
19915,0.199642,77905.49103,0.029234,11
41436,0.18612,27270.99521,0.016776,9
24440,0.202297,138318.208533,0.037611,15
23799,0.187061,53471.277277,0.015018,8
42047,0.188532,35006.195242,0.019634,11
13586,0.186721,25604.32187,0.011373,4
3839,0.175475,14485.560248,0.006318,4
5689,0.174902,1123.754903,0.006556,4
6468,0.169199,2386.395638,0.005419,4
45603,0.181408,13969.387529,0.006135,3
6032,0.170597,1541.174354,0.002972,2
6196,0.181567,19471.35124,0.009371,6
36478,0.187575,19835.093191,0.009414,5
37100,0.205826,152810.152879,0.035123,12
3140,0.17237,12658.617964,0.003904,3
7428,0.163116,2192.041507,0.002355,2
33225,0.198501,209987.986262,0.019957,12
44372,0.19374,193914.669826,0.020927,15
25919,0.205546,201322.394632,0.029731,11
26152,0.17306,0,0.002792,1
47411,0.203119,106404.199546,0.023587,7
10089,0.190034,62086.805575,0.011447,6
33720,0.195684,173964.24855,0.021773,13
46796,0.190892,22577.088315,0.011907,6
46582,0.177788,10130.426129,0.004898,3
26684,0.211143,509014.654039,0.052685,22
27029,0.19673,83695.973451,0.017918,9
3782,0.199968,31616.987203,0.021222,9
34384,0.210876,129586.411659,0.05345,17
25197,0.208757,106374.679094,0.045486,12
4158,0.198253,76895.905302,0.015126,7
37517,0.202631,127053.559557,0.031261,13
3143,0.169189,16440.08699,0.004366,3
5886,0.182006,73767.680111,0.012833,9
16505,0.194197,579278.182748,0.028945,17
28526,0.197501,144461.969104,0.020254,9
3146,0.147624,7084.417354,0.001446,2
46763,0.147409,52491.790721,0.002179,4
22857,0.172364,94099.036124,0.006785,6
3147,0.198859,186683.030354,0.027473,13
37264,0.199172,181734.555029,0.03162,17
39708,0.196816,63277.701122,0.021535,10
24517,0.177863,22539.44299,0.006722,5
20297,0.174258,27614.324653,0.005459,4
45595,0.210526,259494.68707,0.049798,18
31543,0.199546,36625.346357,0.024663,9
19694,0.20158,181254.928545,0.041777,20
19118,0.192399,40525.805683,0.016705,6
39366,0.18772,22688.272799,0.018469,7
3149,0.195609,39033.376422,0.025902,10
45612,0.189362,11357.661499,0.01858,4
45575,0.202621,130516.937452,0.043078,16
21707,0.197775,75556.054763,0.039882,16
38083,0.19648,63490.834065,0.020571,9
43871,0.180667,465.535415,0.011297,4
21590,0.206406,140720.719112,0.051093,16
11627,0.182456,6121.39884,0.009246,5
16988,0.191203,70642.62057,0.015427,9
38267,0.170397,49301.739895,0.005417,6
17694,0.196676,73070.19983,0.016993,6
19007,0.204213,45754.941173,0.038886,12
3153,0.165617,10849.349736,0.003724,3
25771,0.182679,106412.166317,0.017472,10
33272,0.161224,8591.78552,0.002916,3
5304,0.192371,33165.933034,0.024587,11
5227,0.193583,36715.916545,0.020536,9
41212,0.189981,9037.026116,0.016876,6
38956,0.204764,177098.023501,0.055708,20
42676,0.208561,185285.538238,0.046489,14
24138,0.180199,1660.770173,0.004789,2
10331,0.202456,48395.267518,0.036304,12
22263,0.175688,775.590778,0.003035,2
26695,0.181384,4166.203097,0.011604,5
3333,0.201689,114250.385166,0.025285,10
3414,0.197055,4303.261336,0.027145,3
23480,0.209397,220718.981233,0.081829,18
43840,0.187904,58783.482878,0.013132,8
25572,0.181017,3623.813408,0.006877,3
11671,0.184742,2453.133181,0.009959,3
28550,0.212668,286463.925882,0.048847,14
27171,0.196894,58277.802099,0.031625,11
3158,0.192633,79127.136532,0.025728,9
32522,0.179026,74721.429047,0.008234,7
28530,0.163803,2119.656603,0.002534,2
29533,0.22714,587226.611976,0.256684,25
45703,0.176414,2718.058698,0.007172,4
35089,0.174257,1146.144896,0.005761,3
32778,0.196667,31675.411956,0.01976,7
45483,0.207038,169775.897876,0.054496,18
3159,0.181039,85782.646282,0.018531,13
32014,0.190026,141324.752481,0.021647,13
27511,0.170056,7443.814151,0.006163,4
12652,0.193197,28891.472997,0.025891,10
25328,0.157369,824.322099,0.002587,2
28173,0.181994,70400.762727,0.020422,11
10280,0.191668,218560.456548,0.016742,11
39345,0.204069,154999.965378,0.045266,15
20816,0.212699,416580.901228,0.070771,23
4828,0.18721,27390.702076,0.012648,7
22826,0.192813,92576.076734,0.015265,8
12964,0.18995,80054.99751,0.019677,11
42700,0.209765,510377.931844,0.076563,28
19610,0.17241,4002.808201,0.00397,3
41118,0.200114,68849.110017,0.024012,8
20415,0.17526,29633.728921,0.006601,6
3161,0.17612,3344.909626,0.007731,4
29298,0.190886,19266.535876,0.011193,5
4689,0.198549,47505.765203,0.021644,9
3162,0.14945,4777.81371,0.001705,3
12272,0.168184,27101.635501,0.003036,3
26912,0.145093,1874.349614,0.001181,2
43433,0.180665,5392.037651,0.007967,4
28764,0.201613,113054.334404,0.029288,12
15558,0.216958,132522.184544,0.077507,17
47212,0.211316,152689.895222,0.045051,17
41919,0.200491,40501.531212,0.023404,9
39409,0.205152,150290.575682,0.049336,14
47293,0.18162,16284.135602,0.008648,5
13078,0.176349,24091.819904,0.006178,4
7384,0.190703,35229.084835,0.01119,5
32942,0.175984,2656.987738,0.004521,2
18596,0.1923,88099.353272,0.022144,10
41376,0.203404,225034.648023,0.062366,22
38501,0.18275,17601.641073,0.007847,4
17319,0.213559,77854.04685,0.045041,9
18425,0.196208,27043.526112,0.043919,12
19099,0.198556,52717.520116,0.034802,12
9246,0.192231,34691.826384,0.038793,14
39526,0.181381,18671.224675,0.011015,4
45948,0.19781,156237.514186,0.037867,16
42866,0.195837,133325.790544,0.026732,12
45514,0.218125,218373.606986,0.100465,16
38951,0.216152,197931.253048,0.067903,19
47431,0.199356,26225.02265,0.023343,7
47338,0.186663,4331.388917,0.012079,4
33908,0.18939,44056.230857,0.022584,6
46200,0.205469,72146.7118,0.054181,14
16695,0.218323,296066.212883,0.24341,25
36916,0.211655,205126.68521,0.078169,16
38255,0.214694,182976.901948,0.066652,15
25143,0.181988,25207.110853,0.012493,7
20830,0.211393,143361.106623,0.043757,14
13716,0.214115,257231.579946,0.055141,21
41763,0.209847,201231.241939,0.056822,19
8824,0.203322,53559.195508,0.048411,11
21161,0.216913,292539.844593,0.068476,16
35120,0.202719,95468.644923,0.052735,13
11282,0.207324,117183.839154,0.079755,18
44272,0.222743,478315.308698,0.114536,17
46431,0.215865,183939.005334,0.074184,16
10578,0.21463,210135.943855,0.054394,12
6966,0.213859,144535.555459,0.05549,11
42910,0.197931,7608.749216,0.025147,4
39050,0.211027,282696.58643,0.05102,14
44806,0.193333,11561.572693,0.015488,2
43996,0.220184,345562.707356,0.088302,19
11511,0.217709,164219.007817,0.063243,10
33258,0.211507,221093.000878,0.049335,12
29532,0.221619,375569.863841,0.073232,16
24966,0.220191,303340.525223,0.077963,18
45639,0.211962,115476.135781,0.042281,12
5371,0.204561,97854.633866,0.028009,10
2987,0.188646,9865.423872,0.010639,5
5812,0.208327,87996.473144,0.030646,8
3175,0.186712,8397.407172,0.011798,5
42004,0.18257,9308.280769,0.009531,6
42326,0.217868,449653.935971,0.087684,29
34405,0.210441,81310.002138,0.079108,15
20750,0.212566,366678.302561,0.077042,23
3964,0.207397,192147.930079,0.042758,16
24369,0.19162,50450.427587,0.018532,8
36312,0.207371,133965.997038,0.048872,13
37888,0.214688,241998.313042,0.106327,28
13861,0.204579,252903.415148,0.043073,19
33755,0.217274,111971.88029,0.061843,12
23966,0.204512,105459.023104,0.034009,10
7755,0.221063,353446.39647,0.084882,19
31083,0.195689,86362.607588,0.034288,13
27361,0.193548,3538.234451,0.035206,9
38318,0.216717,164627.887675,0.094145,19
33492,0.187438,6547.390804,0.012077,4
26325,0.209591,97591.512437,0.089051,18
19049,0.216454,197384.11053,0.070043,12
7481,0.202887,93381.990326,0.043016,13
27639,0.208037,111209.652651,0.060843,14
3177,0.185912,9030.214241,0.014464,7
38966,0.184937,28308.972817,0.012549,8
8179,0.201055,96272.681303,0.0259,10
16939,0.208929,91184.025324,0.046596,15
3180,0.168873,11542.395455,0.004881,5
6889,0.189972,28675.866746,0.014224,6
15588,0.181231,111025.976688,0.009687,7
28437,0.196926,26695.39169,0.017833,6
18191,0.187007,18965.086975,0.010366,5
3181,0.165401,0,0.00141,1
42703,0.195698,158426.550048,0.030133,13
35252,0.189243,65842.506769,0.023451,11
3183,0.195589,33936.433383,0.015895,5
37585,0.194063,111762.924361,0.018361,11
41335,0.176649,2502.89431,0.004822,3
10667,0.207671,53729.810541,0.030651,9
3185,0.185778,46026.039433,0.015293,9
27327,0.168628,3710.86881,0.005952,5
32864,0.174178,2603.069528,0.007166,4
32592,0.176604,31467.692013,0.01373,10
22308,0.178705,36975.898125,0.008765,8
40230,0.185303,15891.472334,0.011582,5
3186,0.181575,23979.158544,0.008086,4
38302,0.203375,158296.350833,0.032392,13
35942,0.207943,313157.880902,0.060384,23
30407,0.209101,180555.279854,0.050664,16
20620,0.222545,218130.255371,0.078002,16
43753,0.170438,19816.122652,0.003257,3
3506,0.172771,29706.582718,0.004164,4
16377,0.183633,42268.678108,0.007355,4
16054,0.218853,212570.495104,0.07549,17
22287,0.175369,47073.944088,0.004798,4
13241,0.172519,2515.400895,0.002896,2
36694,0.193295,43133.084636,0.012924,4
3189,0.198423,119878.52392,0.057457,17
29589,0.176844,3748.29827,0.012051,5
42683,0.197042,89492.710934,0.050858,19
10701,0.197067,130156.407737,0.039509,17
7864,0.188512,6646.285711,0.024567,8
33581,0.186317,50352.005923,0.019026,10
17357,0.176124,3813.927737,0.013969,7
6837,0.18635,35719.374351,0.020288,11
17362,0.183935,75482.636906,0.021229,12
18197,0.196899,201416.832561,0.026825,15
20672,0.215963,545681.028182,0.113971,35
45290,0.221295,256743.969873,0.082896,20
18419,0.207572,123804.305753,0.072303,18
6668,0.210312,86043.016573,0.058412,9
43713,0.19278,13634.92842,0.018449,7
27436,0.215059,179735.880905,0.058096,17
40931,0.212741,164983.062422,0.043534,15
16160,0.204042,50307.000283,0.035397,10
21439,0.185163,60150.56978,0.011577,7
26406,0.210344,214736.164679,0.066916,25
7247,0.228228,1018266.207374,0.12295,37
33741,0.212859,237640.297458,0.051991,17
8149,0.192167,10234.410629,0.013347,4
9668,0.201092,46639.299784,0.022636,7
3194,0.207684,196604.877655,0.030959,12
15980,0.180143,7826.214759,0.006956,4
33046,0.190054,241955.126426,0.013007,8
47022,0.197887,70525.732258,0.021424,9
3195,0.202619,273710.07892,0.033615,13
7590,0.187482,88807.110078,0.011183,7
40327,0.185405,20171.783601,0.007401,3
26966,0.179387,1499.860956,0.009441,3
39779,0.189859,25850.710991,0.012271,5
26502,0.168482,0,0.002119,1
35490,0.168482,0,0.002119,1
27721,0.170197,5433.010669,0.004025,3
24725,0.182943,22739.400217,0.010289,6
40103,0.183456,36284.88168,0.013945,10
3197,0.130802,0,0.000558,1
31766,0.150486,47706.834151,0.002188,3
3198,0.194205,38889.491391,0.018374,6
25458,0.207151,180675.64192,0.049151,14
3199,0.180028,7162.801366,0.006965,4
23735,0.182691,27180.116875,0.008743,7
5078,0.189442,170921.299283,0.015353,8
43001,0.178246,32237.207499,0.017214,10
22155,0.183142,18152.792869,0.010286,6
15909,0.189224,25918.104439,0.009786,4
31553,0.187951,41909.382849,0.013525,8
3950,0.197375,23919.693956,0.015321,5
26601,0.209862,116029.751872,0.038409,12
32545,0.204791,51951.486353,0.038325,9
11278,0.209035,140305.211389,0.055544,16
6863,0.196155,108982.710204,0.020804,9
3202,0.209155,384327.395754,0.060811,21
5778,0.203226,120929.485636,0.064118,20
17341,0.188737,36876.364126,0.018268,9
18803,0.213703,303403.636964,0.091916,23
28429,0.201568,140445.652082,0.046034,16
12076,0.17908,26385.141335,0.008624,4
16625,0.194317,269200.109678,0.023257,16
14653,0.201932,250699.751827,0.045749,19
24734,0.205629,110118.134966,0.058391,13
10624,0.196179,174338.655146,0.017551,10
3610,0.192973,51752.044625,0.027045,11
39011,0.199039,165216.195762,0.033385,15
47413,0.20654,214035.212617,0.037884,16
16596,0.196456,99271.956099,0.025052,8
38696,0.23317,445808.267402,0.14898,25
26315,0.196587,54027.352913,0.024845,10
4897,0.221021,284849.79768,0.092854,21
37909,0.194374,10996.802497,0.026426,8
35618,0.191793,106250.925493,0.013117,7
20300,0.228825,308467.30804,0.109248,15
28785,0.192847,7082.02119,0.020336,5
22098,0.208221,266799.821811,0.066959,21
17149,0.207368,149182.23319,0.045495,15
5068,0.20408,137902.073293,0.028761,12
21651,0.202986,111323.56805,0.036662,15
5508,0.236941,985358.868168,0.17666,34
26913,0.199523,51484.696,0.033363,13
29870,0.193637,2788.366537,0.020219,6
12787,0.188882,68738.149401,0.025081,12
37106,0.200948,109484.449063,0.029362,12
3206,0.197869,26329.533616,0.037422,12
4422,0.215233,168673.313934,0.066612,19
9360,0.195938,37225.080358,0.030661,12
12181,0.202265,71312.794979,0.038783,13
29175,0.213345,218799.05659,0.062193,18
42338,0.210056,118305.869411,0.056273,18
43488,0.199205,17033.828435,0.038615,13
23820,0.206295,108008.238904,0.061808,21
14244,0.208966,159842.651894,0.080307,21
19140,0.187425,12545.52245,0.016247,6
7269,0.174596,26051.383301,0.008079,6
16301,0.174405,10024.299411,0.00607,4
21234,0.182861,41082.082576,0.011708,7
27054,0.182532,4204.332318,0.013886,6
40954,0.193393,259266.875373,0.02986,20
25801,0.205504,120103.045179,0.036684,10
34306,0.176177,30879.825149,0.007971,6
15765,0.189962,25996.399321,0.017095,7
36392,0.217349,454360.887018,0.059321,16
15934,0.186225,33460.911082,0.030484,15
4934,0.18873,29423.376285,0.014232,7
3210,0.174888,78175.618671,0.005544,6
26520,0.179368,99155.637569,0.006324,5
41811,0.17258,14355.939661,0.005037,4
22761,0.148855,0,0.000806,1
3211,0.185192,16062.807675,0.012919,8
34681,0.190303,23977.659927,0.01651,7
25385,0.180843,31441.645943,0.008657,6
18181,0.196761,71529.300596,0.015892,8
27646,0.185242,103369.844595,0.010593,7
3215,0.198679,109717.06505,0.030722,15
25927,0.206268,180716.860913,0.043086,17
4827,0.203564,69747.531108,0.034877,11
4112,0.190648,53764.693152,0.016333,9
34963,0.177673,52335.515732,0.009811,8
23308,0.223779,212912.091777,0.077928,12
22688,0.206707,203664.922682,0.045518,18
30331,0.189538,31364.433529,0.022435,10
39705,0.203127,199987.495722,0.038735,17
27980,0.201609,74679.788084,0.022539,8
5953,0.182916,43463.786309,0.010882,7
40431,0.207436,52481.887469,0.031211,9
25815,0.219953,264848.682286,0.070896,17
32111,0.203719,34502.589045,0.028547,9
43685,0.196346,170933.618138,0.031091,17
14261,0.194421,9939.667528,0.045472,13
45578,0.198008,15388.290035,0.054177,14
3217,0.161595,4836.238057,0.001718,2
23423,0.15805,2235.404622,0.001676,2
3218,0.195356,10917.106038,0.021078,5
27270,0.209088,128879.153088,0.042888,15
18312,0.191049,2301.913662,0.017941,4
3219,0.172484,801.080749,0.004206,2
25721,0.207869,152320.709546,0.05448,15
46358,0.175942,3878.948412,0.013115,7
3220,0.180976,151043.687672,0.012257,10
32053,0.171408,28171.252712,0.004353,4
31377,0.163177,10113.902094,0.003854,4
45501,0.169511,23721.954118,0.004659,5
36398,0.164665,29032.340411,0.004596,6
5759,0.187835,72512.731029,0.011654,7
36806,0.183441,283702.207208,0.020978,14
3221,0.195539,16985.787037,0.012853,5
16875,0.186703,19083.650928,0.012725,7
28920,0.201577,157279.119663,0.029913,13
22901,0.207672,202162.724247,0.07133,22
13947,0.182059,20485.949713,0.007136,3
28145,0.209941,118819.04992,0.047531,10
9198,0.226181,705330.064652,0.108214,28
22766,0.178435,22505.350813,0.006633,4
3223,0.186616,9332.89249,0.009315,4
17512,0.223655,648810.681147,0.116996,35
44371,0.232903,706148.040554,0.133408,25
3225,0.178791,0,0.006972,3
30468,0.19976,74224.422443,0.034704,12
3226,0.214489,240431.279736,0.045909,13
37597,0.184949,30185.182267,0.007366,5
36596,0.187527,35347.191588,0.010183,5
44714,0.195716,8475.194218,0.016182,5
23027,0.20229,257452.404615,0.036135,16
29987,0.210357,133605.707679,0.040898,14
3227,0.187458,103300.223412,0.014901,10
27274,0.20374,113406.0157,0.026425,11
31913,0.192849,55291.30538,0.017104,8
36723,0.180981,25806.302465,0.009215,6
41116,0.191397,149967.21154,0.014263,10
22441,0.170114,9226.014003,0.004424,4
23192,0.180395,43296.135683,0.009431,7
20040,0.164706,5703.860443,0.002635,3
34917,0.16193,50128.818443,0.002858,4
37118,0.181301,37039.721247,0.00863,4
3996,0.212561,285643.152695,0.050779,10
41348,0.201793,88217.896334,0.036444,11
10520,0.203137,142322.944265,0.048307,14
43000,0.200669,164798.615707,0.054762,18
366,0.202173,111029.247322,0.060177,21
42901,0.200045,60108.183911,0.018971,5
12402,0.196474,31572.692623,0.030699,9
16425,0.189483,6230.953749,0.021477,8
15846,0.204465,180219.349661,0.068513,21
3231,0.171095,15771.694745,0.007518,5
34594,0.180597,77564.215662,0.024702,16
41649,0.163117,6428.759233,0.007816,7
11472,0.175883,32773.44338,0.012138,7
45419,0.188818,128123.485152,0.012328,9
3232,0.161855,0,0.003333,2
43510,0.167456,82890.101565,0.004367,5
34148,0.175635,14814.185335,0.006932,4
26862,0.182447,18496.698797,0.009318,4
34292,0.226642,348464.723036,0.405623,31
45645,0.20123,57550.790202,0.024222,7
20007,0.194522,31284.993216,0.016845,7
45460,0.189784,22423.554336,0.016797,7
39349,0.199289,28456.117135,0.022174,7
5040,0.162617,13933.808806,0.00343,4
7502,0.171269,27059.546379,0.006087,5
9256,0.170081,22534.795574,0.006452,6
42349,0.205361,127648.748279,0.073002,21
3240,0.20953,153156.423515,0.069704,18
13470,0.200385,21024.401917,0.034875,10
16252,0.208891,62211.042893,0.067148,15
35165,0.204123,85058.903713,0.049551,12
10493,0.183921,32156.084088,0.018385,8
35581,0.187756,4390.452741,0.016361,5
29438,0.208812,157700.588742,0.063458,18
33531,0.197824,24275.275821,0.026918,9
15310,0.204517,90207.933424,0.045472,15
12417,0.211865,134489.935022,0.090114,21
5682,0.223476,655893.920462,0.12952,30
31483,0.194329,48637.027343,0.025601,9
13183,0.189365,39282.981672,0.034821,14
27422,0.194216,64039.459511,0.020547,9
28179,0.207681,279657.985437,0.069597,24
43502,0.173708,104.599262,0.006855,3
3243,0.194671,24590.13748,0.014116,4
30114,0.182778,36715.547771,0.007939,5
6686,0.202807,44057.385441,0.032948,13
32274,0.215882,365999.878645,0.065215,23
3244,0.190291,22033.450988,0.018103,7
11494,0.199465,107884.253924,0.035089,14
14775,0.195848,63955.417752,0.018597,9
11618,0.183441,38068.872937,0.013841,10
8018,0.207267,202327.348267,0.041912,17
39044,0.177083,1576.177595,0.008252,5
32460,0.203174,173514.554456,0.041595,18
24934,0.193622,22875.569257,0.018528,9
3246,0.198474,45907.299115,0.026088,10
35531,0.181601,7749.624437,0.01047,6
17889,0.200462,113008.903331,0.027133,12
33578,0.197452,73879.792982,0.021572,10
10519,0.219154,743706.606592,0.085582,31
20617,0.198455,72025.672853,0.039614,13
11997,0.219992,311545.787852,0.074875,18
26183,0.19406,22743.34209,0.030093,11
11799,0.196629,33160.063194,0.034063,13
35114,0.197602,61156.632372,0.036879,14
4400,0.195622,27681.86357,0.028077,12
3248,0.176919,4503.512586,0.005765,4
11020,0.187798,73746.270903,0.016786,10
30557,0.189816,48192.426794,0.01211,6
20093,0.200919,124367.618754,0.032853,13
7700,0.166069,1102.842967,0.002973,2
27685,0.204386,58379.081065,0.052411,14
27712,0.192711,36524.228465,0.023846,10
11125,0.203788,126469.330949,0.05533,18
28987,0.191883,74063.965443,0.03052,13
8291,0.189061,60380.795496,0.02073,9
24084,0.225886,567111.180106,0.103615,25
3379,0.202085,194026.699348,0.026354,9
35044,0.199251,46469.321114,0.027396,9
3286,0.191304,94078.811035,0.023137,12
38772,0.19652,33115.776165,0.01503,5
37399,0.199464,85553.567822,0.031193,11
31726,0.203429,116325.796875,0.03482,14
20183,0.184573,56078.169162,0.008234,5
22527,0.20768,490719.4397,0.035156,19
31073,0.197926,283827.767029,0.022427,14
35520,0.166207,8984.005266,0.002951,3
43151,0.190451,31644.75498,0.011709,7
3253,0.206695,54845.881524,0.029648,10
19675,0.199495,101243.805096,0.023003,11
5276,0.213628,256424.942027,0.04167,15
29898,0.201727,48795.883048,0.035602,11
