Id,closnesscentrality,betweenesscentrality,Degree,eigencentrality,shellIndex
6182,0.427471,89.263624,15,0.052234,15
3417,0.390506,241.969357,19,0.032177,19
3001,0.447268,5505.660006,52,0.100557,37
6388,0.401127,1756.644,34,0.033113,25
981,0.368673,388.273661,25,0.018266,21
3976,0.36277,930.790777,33,0.019503,27
2657,0.394458,365.352584,11,0.027155,10
6095,0.326893,196.299784,8,0.003183,7
306,0.308461,6547.700616,4,0.001273,3
5490,0.235752,0,1,0.000085,1
3469,0.413985,6239.266692,33,0.061155,29
51,0.393321,2535.554633,34,0.027684,24
309,0.321516,25.775869,8,0.002349,8
489,0.433298,3173.642432,34,0.061375,28
310,0.419045,1341.917939,18,0.037764,17
4141,0.343403,27.644715,5,0.004824,5
1964,0.324191,13.177482,5,0.002388,5
226,0.341718,989.466073,18,0.007128,15
5269,0.430421,3293.963899,42,0.07016,34
313,0.317279,1.514469,3,0.001916,3
6297,0.378169,1669.954402,17,0.0188,14
314,0.347965,87.469953,6,0.007659,6
3991,0.32456,19.937329,8,0.004394,8
6011,0.411902,3261.323705,29,0.037188,23
316,0.347798,606.356177,29,0.014633,22
5047,0.391932,1363.712182,12,0.027406,11
3830,0.403923,199.712971,13,0.035241,13
3911,0.353373,945.685373,22,0.012449,18
3369,0.422997,1261.714865,32,0.059329,27
4789,0.327367,111.870801,13,0.003858,12
317,0.363213,46.880964,6,0.00951,6
3198,0.327695,99.582093,9,0.003121,9
5958,0.354367,1278.990236,39,0.016055,29
5555,0.346199,597.537481,23,0.00999,21
1145,0.330891,254.270673,15,0.005071,13
1348,0.408306,10108.666907,54,0.038606,30
319,0.333911,96.919955,6,0.003735,6
1057,0.406052,3892.701097,45,0.037409,27
2754,0.336727,125.332562,9,0.004778,8
2558,0.346107,413.32053,13,0.007233,10
1098,0.413201,885.016225,23,0.047768,21
3115,0.387501,605.731386,18,0.02221,18
5503,0.357463,3418.217329,61,0.027042,31
4433,0.293093,0,2,0.00149,2
322,0.435054,15786.333763,42,0.068304,23
1971,0.388628,313.974624,17,0.021073,16
4374,0.388998,82.479521,11,0.02035,11
2995,0.303176,0,1,0.000521,1
1648,0.384588,605.382302,14,0.019439,12
1349,0.420013,1395.066236,25,0.046667,21
2688,0.386678,431.251721,17,0.019828,15
4630,0.394529,82.487412,8,0.01991,8
2693,0.412265,1379.712143,25,0.047281,23
2336,0.393841,636.731594,21,0.032526,18
4993,0.326795,270.239582,15,0.004117,13
660,0.384047,265.38208,8,0.017625,8
1431,0.340121,73.249536,7,0.006744,7
5173,0.320792,180.605535,15,0.003494,13
4908,0.433069,4186.989684,38,0.059648,29
691,0.311602,6.784305,4,0.001658,4
599,0.428955,94.519962,18,0.062033,18
323,0.415192,4097.947984,49,0.0642,35
296,0.346969,191.094572,12,0.008115,11
4791,0.320902,127.366274,8,0.002179,6
464,0.373233,263.639057,17,0.016223,17
3184,0.333775,65.436255,10,0.004717,10
5809,0.357014,1203.82719,30,0.013756,21
2037,0.369401,528.995932,15,0.013097,13
1476,0.42338,1110.298812,30,0.060407,25
4637,0.356606,2198.507191,18,0.011175,14
3855,0.366137,3721.006067,43,0.019442,25
4375,0.358736,115.474421,7,0.008271,7
6195,0.41867,4203.647622,33,0.053711,27
325,0.417549,1412.294699,39,0.042005,26
6457,0.41354,375.482384,21,0.046579,20
3978,0.40851,1098.468974,32,0.03737,25
653,0.381119,878.686348,34,0.025389,24
1283,0.394719,225.819877,14,0.023992,14
5757,0.411177,214.725292,27,0.049869,26
3078,0.373915,90.703149,9,0.015473,9
326,0.352232,4285.794338,19,0.009067,13
2256,0.35322,3119.225825,49,0.020427,29
5845,0.327777,51.449748,6,0.002792,6
5897,0.389183,502.652909,10,0.020613,10
5879,0.269288,16.395354,3,0.000356,3
1636,0.375868,397.849039,13,0.012333,12
5876,0.349059,1630.41132,40,0.012994,22
5164,0.449509,8354.441174,77,0.099975,38
5064,0.371919,293.645521,10,0.010504,9
1186,0.395244,4823.517361,62,0.038296,34
3216,0.379242,433.870106,14,0.017649,14
337,0.435286,383.459203,26,0.070162,26
796,0.393912,1074.517861,29,0.028362,25
5882,0.337595,415.258817,14,0.006196,13
6275,0.312837,5.698273,3,0.001388,3
329,0.429913,131.597317,23,0.070379,23
330,0.386883,143.67279,13,0.022537,13
5653,0.43028,679.155807,28,0.060062,27
4469,0.35108,22.064613,6,0.007667,6
3481,0.389808,616.440525,25,0.024385,24
1239,0.402508,863.120768,22,0.029162,18
5984,0.363334,1147.20934,20,0.012166,15
5567,0.36581,48.398935,16,0.01579,16
5785,0.398733,3959.576681,40,0.028907,26
614,0.322498,11.075026,5,0.002461,5
4468,0.328764,25.011321,7,0.003523,7
1210,0.432783,12084.869665,49,0.057252,31
3599,0.390296,250.974518,10,0.019964,10
941,0.405173,700.342935,16,0.034064,15
847,0.402681,1004.654304,24,0.028942,23
2620,0.393084,1780.874268,22,0.030589,20
4499,0.385109,403.059598,25,0.022365,23
1818,0.379242,1955.56133,48,0.027588,28
364,0.399512,82.830924,11,0.02625,11
4657,0.418831,2265.996549,42,0.048397,32
4094,0.332217,45.759979,5,0.003629,5
5654,0.440231,7355.271284,69,0.088207,40
1489,0.288891,0,1,0.000579,1
5494,0.362951,415.475219,12,0.011784,11
5043,0.424478,426.467125,21,0.050398,20
333,0.32087,53.490089,4,0.002446,4
5774,0.315764,43.921757,4,0.001282,4
334,0.348817,103.781541,11,0.008398,11
5836,0.342272,569.188144,40,0.017913,22
1860,0.364872,351.093563,11,0.010621,11
4397,0.413593,2384.479095,33,0.040419,25
335,0.346345,0,2,0.005409,2
5181,0.398879,405.550778,8,0.026689,7
5895,0.354809,7284.296002,18,0.010814,14
4649,0.349581,241.943964,22,0.012007,20
6191,0.414194,12012.428726,100,0.071903,40
2596,0.384408,42.643805,9,0.017895,9
543,0.406936,1963.1729,41,0.041607,28
4220,0.32485,38.927702,8,0.003594,7
2927,0.407163,831.23893,21,0.039197,19
1197,0.338031,307.115447,19,0.007627,14
4082,0.40278,314.935327,12,0.023891,12
1437,0.43633,4488.960377,59,0.092477,38
339,0.314384,0.719911,3,0.001927,3
868,0.418349,625.295015,31,0.051646,26
1143,0.322546,26.086115,8,0.002728,8
341,0.364994,6.495974,5,0.012908,5
1606,0.402137,9488.489524,10,0.023555,6
342,0.34865,5.124212,3,0.005828,3
2160,0.252594,0,1,0.000138,1
2036,0.326339,151.903627,12,0.00332,10
6187,0.332673,112.760942,8,0.004169,8
1118,0.390599,1820.620204,31,0.027837,25
345,0.365463,0,2,0.008115,2
346,0.403475,1396.288552,17,0.036657,16
4639,0.319259,88.301194,8,0.001961,6
2473,0.370781,61.618494,8,0.014444,8
5990,0.382142,312.729094,22,0.022775,21
3881,0.369359,165.0328,15,0.017717,15
2954,0.38757,861.751276,23,0.023712,21
1407,0.37302,3323.78183,66,0.035738,33
4753,0.390855,1316.022824,23,0.024427,21
3967,0.388628,350.391379,17,0.028375,17
5104,0.372999,108.683796,13,0.017262,13
2335,0.381808,2117.884601,13,0.020291,12
348,0.324947,18.153483,6,0.002963,6
2961,0.398782,3782.119921,48,0.039467,29
3074,0.376928,478.105605,13,0.016914,11
6176,0.41354,1197.721047,24,0.043381,22
1528,0.365647,1808.272402,24,0.013784,19
701,0.395721,3304.250789,33,0.033849,26
2221,0.415878,1284.800221,18,0.032446,16
5663,0.389878,8103.491264,35,0.025266,23
2153,0.289594,0,1,0.000666,1
2759,0.322912,158.393531,7,0.002329,7
4712,0.365974,2188.634993,23,0.01461,17
352,0.362951,13.471343,4,0.009372,4
6234,0.38613,276.07868,9,0.018199,8
4265,0.344632,450.37865,21,0.008718,17
1889,0.384837,837.215945,19,0.018701,17
2591,0.329658,299.730461,14,0.005896,11
784,0.268295,0,1,0.000189,1
5791,0.319088,36.825237,8,0.002495,8
1531,0.435546,7303.675014,48,0.060836,31
1843,0.31446,23.721405,6,0.001755,5
354,0.365015,132.12765,8,0.010585,8
4963,0.354636,1213.706445,29,0.015879,22
2861,0.361688,465.233786,18,0.013631,14
4994,0.36396,2376.909208,32,0.015599,24
5782,0.375373,42.043535,8,0.015875,8
806,0.423682,721.50419,17,0.054318,16
3723,0.421907,709.431136,24,0.059841,22
3887,0.425167,1689.26332,31,0.05508,26
4172,0.361848,358.567879,14,0.011686,12
4551,0.34398,323.917752,21,0.010975,17
386,0.401422,2299.721406,44,0.039797,26
4068,0.410945,1881.594878,36,0.045313,28
5625,0.38434,436.227811,14,0.019882,12
5671,0.390646,191.139818,11,0.024135,10
624,0.411824,345.890304,23,0.052016,23
6250,0.413306,71.471849,14,0.039429,14
2487,0.377776,11.724295,8,0.020648,8
5499,0.438727,7475.858372,48,0.088201,37
1457,0.381385,223.963546,14,0.019342,13
6485,0.428955,1005.949163,26,0.06116,24
2400,0.411462,1084.811163,34,0.050598,27
2752,0.42658,1236.782264,35,0.066415,29
5328,0.437058,5622.237184,48,0.078754,32
6157,0.378541,266.214171,18,0.018167,16
4740,0.451151,2688.477786,59,0.119204,40
3487,0.41281,110.231759,12,0.033582,12
1389,0.381763,181.343553,14,0.021763,14
4418,0.442164,804.213737,33,0.080888,31
872,0.412083,375.398527,25,0.049804,24
1956,0.378804,1016.023112,21,0.019325,16
5455,0.341219,24.013229,5,0.007689,5
5428,0.411798,1672.613198,20,0.042158,18
5561,0.413802,236.408765,15,0.033719,15
2546,0.380256,1292.660939,16,0.020938,13
4746,0.381763,492.124763,8,0.02196,8
4564,0.35504,469.547843,15,0.010571,13
1116,0.3473,1073.143574,34,0.012765,25
2165,0.351948,153.716572,6,0.006487,6
4559,0.339398,218.667419,10,0.005469,9
4142,0.384995,352.043371,43,0.039559,27
359,0.346308,0,1,0.005169,1
360,0.40795,7327.155295,27,0.036167,19
6429,0.321706,38.9692,5,0.002047,5
4667,0.340032,386.112841,6,0.006011,6
5634,0.323438,41.241943,5,0.002336,5
4174,0.317648,102.352207,9,0.002132,8
4512,0.389298,1241.274185,24,0.024299,19
362,0.36398,1.377661,2,0.008446,2
365,0.424203,160.654175,15,0.046692,15
366,0.443661,4955.951821,43,0.080388,32
3804,0.329691,47.329528,9,0.003673,9
2197,0.390157,2184.637755,37,0.031846,26
3843,0.411772,1662.289252,16,0.03628,14
367,0.359287,171.430649,10,0.010724,9
4804,0.350348,1525.05619,8,0.006666,7
3076,0.412941,745.976966,19,0.0354,17
1883,0.381207,530.277117,20,0.020573,18
368,0.352327,20.76123,3,0.00708,3
2857,0.407062,1889.198345,20,0.028614,16
3088,0.374171,2150.871667,42,0.024343,23
3414,0.344269,323.867952,22,0.010592,20
611,0.373958,1149.540286,20,0.019931,17
4691,0.347706,338.526813,23,0.013342,19
3282,0.403128,516.799835,11,0.029566,11
468,0.419421,793.632973,22,0.040128,21
3543,0.357892,1605.839919,44,0.02286,32
879,0.412343,1117.715848,32,0.045383,26
476,0.405801,602.673808,45,0.05442,37
3190,0.378913,1533.665166,32,0.021485,25
3244,0.374557,6712.533492,13,0.01512,12
743,0.356878,2.167767,5,0.009167,5
6228,0.369547,85.047113,27,0.022782,24
2206,0.435575,962.63362,43,0.08357,35
370,0.311899,0.583589,2,0.001299,2
3942,0.412967,5841.985482,17,0.04235,15
371,0.37137,645.016245,31,0.02264,24
4178,0.33291,37.800826,9,0.005289,9
1613,0.406506,1369.139777,31,0.034361,23
666,0.378847,54.027177,14,0.028206,14
2219,0.375566,67.145577,7,0.01234,7
3420,0.353965,1432.518384,58,0.026405,31
372,0.343439,70.174112,6,0.005042,5
5862,0.362308,117.225066,3,0.009221,3
2281,0.370215,467.722512,13,0.017452,12
373,0.306497,3.86759,3,0.000905,3
2929,0.369359,760.82534,10,0.010584,9
5457,0.414352,4849.129251,21,0.036991,15
5124,0.328847,61.362186,4,0.003092,4
3441,0.336762,209.493135,10,0.004371,9
2696,0.31901,60.347253,8,0.002252,6
773,0.385607,605.006227,14,0.023024,13
2209,0.366876,617.804667,14,0.013146,12
2945,0.415878,9511.10879,38,0.051077,24
3993,0.319383,10.21912,4,0.002087,4
1930,0.36275,652.751027,8,0.009069,6
4316,0.393486,295.664671,19,0.029342,19
1988,0.39158,166.304215,19,0.027752,19
1733,0.367535,101.924043,9,0.015221,9
2642,0.380454,697.194023,39,0.030275,34
6305,0.326747,14.252034,5,0.003081,5
4328,0.426524,7847.428538,47,0.058371,31
2966,0.416884,2646.426675,42,0.051514,30
3222,0.336814,3.279927,6,0.006772,6
376,0.35246,7.075128,3,0.006587,3
377,0.405977,171.683084,11,0.03582,10
448,0.379023,0,3,0.013692,3
4161,0.335434,56.099303,20,0.010965,19
5474,0.375803,769.124856,26,0.022505,22
594,0.392919,3840.241494,43,0.034585,27
974,0.348039,69.402922,8,0.008532,8
6053,0.41867,485.104527,28,0.055589,27
4935,0.327547,24.132048,9,0.003831,9
4198,0.329178,89.480874,15,0.005339,14
2854,0.369568,3554.825412,48,0.028115,31
4467,0.342791,348.100249,21,0.011733,18
1157,0.328204,36.102991,9,0.003652,9
380,0.334577,111.540301,12,0.006153,11
2575,0.377428,690.427371,16,0.016644,14
3396,0.420282,5230.216516,25,0.042145,18
381,0.401742,264.722001,18,0.031769,18
382,0.363253,961.567414,26,0.01726,21
3807,0.375222,43.460505,9,0.017366,9
2815,0.402088,175.723064,13,0.034841,13
3436,0.327351,14.160022,3,0.002275,3
383,0.375459,156.663263,8,0.019348,8
385,0.312897,47.123077,6,0.002015,5
1473,0.380631,1464.264786,13,0.025047,11
1221,0.304984,8.113037,4,0.001243,4
4763,0.42169,751.719417,27,0.061547,25
3562,0.375696,2931.672048,15,0.012901,12
6042,0.348948,317.053524,24,0.011885,22
3431,0.38879,27.254846,9,0.023456,9
1061,0.392096,9408.486721,45,0.028188,29
6285,0.378278,1868.620804,36,0.022264,25
5892,0.354022,384.583071,34,0.020367,26
5028,0.389484,1533.208418,43,0.033664,31
387,0.385335,3.315868,5,0.017236,5
5439,0.363112,127.269999,7,0.012826,7
5378,0.405574,328.650636,18,0.030627,18
5234,0.40194,1692.153157,41,0.047231,34
5133,0.437175,2113.59663,35,0.07339,27
4222,0.433528,6538.639052,65,0.084804,35
2844,0.408892,86.968155,14,0.03325,14
4015,0.309701,9.985106,3,0.000877,3
5760,0.373915,1535.399127,13,0.012892,12
1620,0.389855,387.84591,24,0.033857,22
4862,0.348576,144.715558,10,0.007411,10
4112,0.345541,723.384287,32,0.012504,23
1094,0.404847,2572.211252,44,0.044879,33
390,0.289594,0,1,0.000666,1
5977,0.407113,3368.77501,27,0.037098,18
392,0.360831,3.026035,3,0.009093,3
393,0.378322,63.685139,10,0.016773,10
507,0.381385,1288.900458,40,0.030553,28
4106,0.395435,3884.792113,35,0.027805,21
1107,0.420444,2079.08096,32,0.05131,25
3965,0.392378,1384.69,16,0.026929,14
1782,0.40691,2848.048556,23,0.031366,19
2363,0.403376,1047.374122,32,0.035489,26
5529,0.394268,5682.956507,43,0.030128,23
751,0.391112,241.0081,18,0.02761,15
397,0.40762,1115.229644,20,0.043633,19
3123,0.375523,749.774642,31,0.023141,25
6323,0.371602,490.525849,22,0.017964,18
4757,0.383574,585.034496,19,0.017206,17
5023,0.357385,430.127804,32,0.019947,25
4768,0.336347,225.662276,30,0.013789,26
4792,0.292387,0,1,0.00042,1
4612,0.32883,75.592074,11,0.004136,10
3204,0.394244,778.249236,23,0.024648,21
400,0.347411,414.795549,8,0.005993,7
787,0.396897,999.782521,14,0.027156,13
3784,0.31239,10.282592,2,0.001365,2
674,0.325593,3.571785,5,0.003672,5
1950,0.40691,440.499783,15,0.030194,14
2881,0.412889,1286.599945,31,0.055777,27
5256,0.409122,1096.272664,25,0.044335,22
405,0.332622,150.021023,9,0.004093,8
2403,0.349376,2179.965055,31,0.012345,23
5364,0.325642,45.504877,5,0.002343,5
681,0.394529,512.61487,22,0.028135,20
407,0.329409,5.116284,3,0.002742,3
5347,0.390041,3123.501068,49,0.031003,27
4154,0.397716,248.563369,12,0.02284,12
1588,0.366465,161.61271,13,0.012053,13
2705,0.370404,254.418381,11,0.013645,10
1962,0.402533,2285.823898,27,0.031907,24
2325,0.336762,91.077367,2,0.00381,2
3099,0.401866,2015.153194,20,0.035324,18
3752,0.365198,21.270664,6,0.010435,6
5058,0.431045,983.467314,32,0.070614,30
1009,0.370006,180.456012,6,0.010148,6
2469,0.386586,12.222611,6,0.015375,6
5580,0.420013,313.57632,16,0.03984,16
1649,0.374814,1857.205517,28,0.020319,18
1848,0.36109,260.467645,12,0.013157,11
2143,0.426052,1129.507202,36,0.069031,29
1273,0.338049,28.489056,6,0.004549,6
6218,0.424423,538.150054,33,0.068933,30
861,0.404622,1075.275061,8,0.027189,7
454,0.349301,641.288893,29,0.013996,20
1886,0.349432,93.185697,7,0.007436,7
4298,0.372723,64.379732,11,0.016534,11
2964,0.381296,746.772841,34,0.028804,27
975,0.357736,101.561491,6,0.00912,6
5524,0.419636,1158.546105,31,0.052463,26
5574,0.372448,80.012916,11,0.013617,11
3195,0.384633,65.772993,9,0.02195,9
4165,0.406885,118.987676,17,0.042456,17
1723,0.405977,127.017635,22,0.039108,22
5594,0.374471,67.90362,9,0.015179,9
4148,0.428899,2458.207416,33,0.058951,27
4327,0.374664,797.767628,13,0.013805,12
2394,0.428366,3962.37804,38,0.048429,27
4580,0.40638,221.159664,13,0.032523,13
6045,0.413071,3339.884615,31,0.045958,24
1395,0.383754,249.259952,25,0.024971,24
6523,0.400244,294.922906,20,0.028459,20
4010,0.380786,911.101616,9,0.015778,8
1493,0.427862,2471.373849,35,0.059534,27
5253,0.387066,1437.904511,25,0.023276,20
3438,0.346914,4.919576,7,0.008259,7
987,0.440794,423.786727,26,0.069147,25
2441,0.340191,38.065845,8,0.005747,8
1375,0.40691,35.649427,10,0.032122,10
1928,0.416328,1300.191739,31,0.039509,28
4480,0.331662,117.99855,13,0.004654,12
2845,0.361369,24.837014,6,0.00912,6
6027,0.321217,17.428991,5,0.001937,5
1456,0.344487,180.762041,10,0.006506,9
1327,0.401053,298.09698,18,0.031481,18
6367,0.383619,93.157898,14,0.024007,13
5036,0.382477,93.094883,16,0.022738,16
3509,0.38279,56.01293,9,0.020698,9
496,0.359109,32.753476,5,0.008201,5
5386,0.402113,525.048861,18,0.027918,17
6449,0.35682,475.763504,21,0.012625,19
1881,0.408433,1833.505881,28,0.043344,23
3413,0.411203,3421.887016,31,0.040139,24
4671,0.389414,900.23241,25,0.030584,23
3169,0.389137,90.83563,17,0.030822,17
3733,0.284708,0,1,0.000516,1
2099,0.364507,88.931291,9,0.01293,8
569,0.354099,1.374752,4,0.007011,4
4518,0.411513,3916.712404,57,0.072661,36
3858,0.413097,596.453867,16,0.033376,16
1497,0.323774,24.825914,7,0.00342,7
5129,0.365728,522.542234,15,0.013428,13
3048,0.338398,4547.29312,17,0.007722,15
3040,0.402014,1196.366406,30,0.03486,25
4652,0.327892,29.180018,6,0.003058,6
5808,0.390692,1569.792896,17,0.017997,15
415,0.374535,637.902388,24,0.020904,19
6300,0.341166,738.481991,21,0.008315,16
2667,0.396608,9090.531326,21,0.030774,17
1536,0.411126,4000.973274,33,0.03516,23
6530,0.394387,3434.114882,16,0.021476,14
2350,0.377298,1102.066881,30,0.025349,22
1495,0.327367,78.690743,15,0.005387,13
5533,0.394458,3748.165732,30,0.028353,21
4448,0.388882,182.805545,11,0.02118,11
6212,0.408026,2157.719852,61,0.057204,40
3380,0.324303,55.376201,6,0.003326,6
1014,0.360712,8.74357,7,0.010893,7
1013,0.419797,418.368955,23,0.052177,22
4093,0.334184,163.559312,15,0.006726,15
2998,0.427499,16057.314012,35,0.057,28
6383,0.373212,2073.97405,45,0.028154,30
966,0.356005,487.790734,15,0.012893,14
2305,0.36859,1312.999815,43,0.024873,30
2543,0.419609,543.016602,27,0.054682,26
5771,0.419744,1828.112774,38,0.057104,33
504,0.361968,1009.960142,9,0.009653,8
3371,0.396272,1307.12431,26,0.027438,21
4062,0.382611,611.624429,15,0.019175,14
419,0.354463,6552.64161,4,0.006987,3
5191,0.261711,0,1,0.00012,1
1215,0.398879,6239.619429,33,0.02861,25
5275,0.423682,2803.601201,27,0.051032,23
6105,0.33039,63.854256,8,0.003372,8
1626,0.405173,750.855343,21,0.034412,18
2051,0.395697,1140.372981,23,0.030736,21
933,0.431784,636.388899,26,0.061522,25
5532,0.428198,1100.632566,29,0.051487,26
1247,0.337874,9875.939132,12,0.005028,10
837,0.429208,1417.99706,32,0.058855,27
6162,0.391346,15.138927,7,0.021189,7
1270,0.373936,164.524547,13,0.016449,13
2924,0.394102,864.36512,25,0.026246,22
5726,0.408433,692.035696,20,0.037555,19
3607,0.392684,1094.478645,18,0.022425,17
5735,0.37533,78.11036,6,0.012246,6
1680,0.42131,3450.998407,20,0.04185,18
4509,0.34534,13.508848,7,0.007486,7
1404,0.407138,476.205074,12,0.033083,12
4493,0.392307,181.540767,10,0.022378,10
4894,0.399122,831.685323,13,0.026658,13
3058,0.373616,1.155601,3,0.011383,3
6202,0.382298,849.893778,12,0.01745,9
4939,0.338713,105.634719,12,0.006151,12
2577,0.354713,242.676874,11,0.009591,10
6421,0.416672,279.256143,19,0.041417,19
6263,0.36269,187.275615,11,0.013273,11
5559,0.384115,362.30178,17,0.021959,17
1779,0.38279,221.479019,14,0.017868,14
3964,0.432211,1245.11662,25,0.07252,24
2222,0.396272,258.389767,14,0.022517,13
4353,0.370069,251.6087,12,0.01427,12
980,0.392472,1194.39438,22,0.023146,19
595,0.412784,559.488487,17,0.040642,16
4558,0.35982,315.82086,9,0.009676,9
838,0.398685,604.073325,11,0.025716,11
3200,0.399731,2721.206963,11,0.021265,10
5993,0.387547,5048.71107,17,0.019191,14
2282,0.374364,6738.915342,21,0.019936,19
5950,0.411255,1163.844923,17,0.038787,15
972,0.407138,426.048759,23,0.038186,22
2369,0.379947,1906.562621,41,0.027855,25
5194,0.410816,363.107105,28,0.047583,26
4743,0.449108,4185.426234,59,0.115058,40
5593,0.377624,516.700225,18,0.017413,16
1317,0.374321,13.4021,7,0.014571,7
6380,0.433901,968.076802,31,0.070294,28
4026,0.344034,318.083016,14,0.007587,12
3142,0.333299,0.793605,3,0.00418,3
3651,0.387662,13899.269315,50,0.029356,31
3661,0.38613,659.661134,22,0.02128,20
1615,0.331393,77.769562,7,0.003969,7
2527,0.448033,4728.773238,78,0.108183,40
1845,0.404597,2628.808197,17,0.0287,15
6358,0.381096,1777.803793,22,0.02196,17
4108,0.401225,8656.109737,31,0.042848,25
2299,0.397765,1374.926243,13,0.032522,11
4481,0.385154,67.106587,11,0.027963,11
2501,0.415403,1448.325946,38,0.06276,31
2092,0.346877,83.017555,8,0.006627,8
2018,0.414982,566.559835,29,0.051248,26
451,0.384905,437.319993,13,0.021161,13
5681,0.30644,0,2,0.00113,2
4133,0.400833,498.580445,7,0.024163,7
1299,0.389785,6765.842562,10,0.018042,9
682,0.418804,5818.306824,44,0.058704,29
1859,0.378038,3.945702,9,0.023934,9
3175,0.403724,382.955427,19,0.035684,17
4946,0.390762,344.734223,21,0.026599,20
921,0.391744,110.318041,20,0.035927,20
2586,0.373212,89.611081,8,0.015385,8
1385,0.364122,8.422183,9,0.01279,9
5716,0.37383,167.929111,10,0.01844,10
1153,0.434074,663.429276,35,0.079555,33
5820,0.390552,567.046398,27,0.038207,24
2949,0.392825,2452.887408,40,0.035303,27
4984,0.369109,1455.236022,19,0.020306,17
3612,0.381119,285.582483,17,0.025503,17
5225,0.419878,1103.804254,16,0.044693,15
4581,0.395626,494.752059,20,0.033631,19
1980,0.410894,349.313533,21,0.045282,20
2691,0.384588,66.813637,10,0.018171,10
1393,0.405549,295.650401,24,0.041436,23
6330,0.355502,69.296772,5,0.007453,5
575,0.420742,2874.462108,44,0.061972,30
6483,0.384475,1030.716282,9,0.021934,8
2921,0.321169,63.008767,9,0.002371,9
6453,0.364405,168.667608,9,0.009561,9
1918,0.352213,908.202517,11,0.007344,9
499,0.391908,65.508857,8,0.020113,8
810,0.391019,775.519135,8,0.017683,7
3789,0.328468,99.960672,9,0.003432,8
1720,0.342809,441.72753,22,0.008462,18
4394,0.324126,101.713026,7,0.002659,7
1925,0.426163,2008.30607,47,0.061817,31
1257,0.305696,1.623297,2,0.000694,2
4593,0.39553,1489.59938,32,0.030504,25
5623,0.320996,14.130522,4,0.001749,4
5436,0.32673,42.090589,7,0.002984,7
2685,0.38279,428.280902,11,0.016382,9
1302,0.384837,85.977809,12,0.020283,12
5659,0.311572,20.960546,3,0.00103,3
937,0.371202,304.467755,9,0.013434,8
3129,0.400342,156.630384,8,0.019759,8
6193,0.293566,16.2287,3,0.000695,3
2351,0.403152,3701.909709,40,0.03326,27
424,0.30005,0.651781,3,0.001173,3
425,0.357677,30.26215,6,0.011237,6
2922,0.39377,254.926489,25,0.031527,23
5115,0.391346,311.850991,17,0.01919,15
2376,0.414719,167.947565,21,0.05373,20
2118,0.365279,218.141814,14,0.016878,14
1977,0.339433,585.503271,13,0.006712,10
1854,0.420742,983.436914,26,0.057176,22
4883,0.343944,377.407939,14,0.007133,13
5073,0.343727,207.859729,18,0.008145,18
6348,0.315916,6.24277,4,0.001632,4
3923,0.29742,0,1,0.000386,1
4933,0.336468,3.882474,4,0.004386,4
2498,0.333435,91.876883,24,0.014109,23
4435,0.35016,228.324701,18,0.010773,16
5896,0.330991,3.726642,4,0.003205,4
1182,0.411979,463.148875,14,0.033675,13
457,0.399463,731.964005,21,0.028993,18
631,0.329095,66.385494,18,0.007757,16
6088,0.406809,2030.442896,29,0.039255,23
1423,0.411229,1780.9098,20,0.039771,18
5061,0.387318,514.2396,14,0.026212,13
4452,0.412343,537.478491,20,0.038759,20
1655,0.404198,360.662895,19,0.038234,18
6144,0.395697,1180.5618,27,0.031177,22
1643,0.414667,499.087233,20,0.049841,18
2081,0.37053,159.19616,16,0.021372,16
3137,0.384701,102.404948,14,0.027547,14
5960,0.417549,894.126886,24,0.04423,22
2800,0.405625,1105.358967,20,0.03646,17
5730,0.377406,113.834403,13,0.016318,13
2659,0.420228,908.61466,22,0.043369,20
3742,0.397282,58.223479,15,0.040787,15
4807,0.365851,3.379827,4,0.012293,4
2312,0.426219,784.57,16,0.045466,15
2988,0.401989,662.595732,27,0.037172,25
2104,0.432354,277.5267,24,0.068233,24
4710,0.409352,119.846309,18,0.046893,18
5998,0.417256,349.812608,19,0.045632,19
3398,0.321469,0.426768,2,0.001742,2
5405,0.426441,2532.687578,32,0.059891,26
4919,0.395913,476.798858,16,0.022501,15
3141,0.396008,425.014913,17,0.027148,17
6050,0.371834,180.533778,12,0.013515,12
5640,0.369089,101.07407,13,0.015148,13
1805,0.300463,45.831274,5,0.001551,5
4046,0.434419,7032.744017,59,0.067702,35
1574,0.436068,1725.882102,40,0.078518,34
1203,0.433642,682.659259,32,0.075069,31
5940,0.350179,31.352667,6,0.006399,6
724,0.430676,1518.775736,39,0.079447,33
2433,0.403376,638.570455,18,0.036394,17
1144,0.37368,39.357195,7,0.015862,7
6377,0.345742,518.06344,30,0.013271,22
4633,0.35585,193.600309,18,0.015099,17
2888,0.360216,249.407483,23,0.016258,21
434,0.31731,66.115156,9,0.004013,9
5106,0.364162,2312.220719,19,0.018143,15
1749,0.338748,614.019599,20,0.006909,15
3352,0.325366,1334.003744,13,0.003094,10
5618,0.405499,2741.182742,53,0.05052,34
4486,0.363293,77.878821,8,0.011507,8
2637,0.36402,629.118505,26,0.018323,20
4830,0.407189,1301.702499,22,0.031229,17
6465,0.326339,115.325293,10,0.002888,10
437,0.378891,158.40719,13,0.019653,13
2909,0.39922,8835.131199,28,0.038776,21
1338,0.431556,5597.209591,38,0.066508,31
438,0.322943,2.720159,2,0.002422,2
439,0.384115,7190.118331,28,0.020925,21
512,0.414614,342.312483,27,0.055963,26
